date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:05:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:23%20GMT	https://schoolable.wixsite.com/schoolgames/799d016a.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/799d016a.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:24%20GMT	https://schoolable.wixsite.com/schoolgames/c434348a.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/c434348a.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:24%20GMT	https://schoolable.wixsite.com/schoolgames/4038e1e2.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/4038e1e2.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:24%20GMT	https://schoolable.wixsite.com/schoolgames/c24f5e69.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/c24f5e69.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:24%20GMT	https://schoolable.wixsite.com/schoolgames/8ab00128.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/8ab00128.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:25%20GMT	https://schoolable.wixsite.com/schoolgames/45eee88d.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/45eee88d.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:25%20GMT	https://schoolable.wixsite.com/schoolgames/7df86004.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/7df86004.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:25%20GMT	https://schoolable.wixsite.com/schoolgames/145b5660.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/145b5660.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:26%20GMT	https://schoolable.wixsite.com/schoolgames/3e624017.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/3e624017.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:26%20GMT	https://schoolable.wixsite.com/schoolgames/eb810a4a.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/eb810a4a.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:26%20GMT	https://schoolable.wixsite.com/schoolgames/81ed76c3.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/81ed76c3.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:26%20GMT	https://schoolable.wixsite.com/schoolgames/6fe867cc.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/6fe867cc.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:27%20GMT	https://schoolable.wixsite.com/schoolgames/d1f9c7e6.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/d1f9c7e6.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:27%20GMT	https://schoolable.wixsite.com/schoolgames/34377b4a.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/34377b4a.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:27%20GMT	https://schoolable.wixsite.com/schoolgames/36c7b16b.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/36c7b16b.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:27%20GMT	https://schoolable.wixsite.com/schoolgames/b0da3a19.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/b0da3a19.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:28%20GMT	https://schoolable.wixsite.com/schoolgames/70e8afa8.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/70e8afa8.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:28%20GMT	https://schoolable.wixsite.com/schoolgames/9c39b1d1.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/9c39b1d1.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:28%20GMT	https://schoolable.wixsite.com/schoolgames/59f9faa0.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/59f9faa0.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:28%20GMT	https://schoolable.wixsite.com/schoolgames/b92ba9ff.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/b92ba9ff.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:29%20GMT	https://schoolable.wixsite.com/schoolgames/91e61dab.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/91e61dab.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:29%20GMT	https://schoolable.wixsite.com/schoolgames/41f245d4.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/41f245d4.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:28	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:29%20GMT	https://schoolable.wixsite.com/schoolgames/e24e08e7.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/e24e08e7.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:28	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:29%20GMT	https://schoolable.wixsite.com/schoolgames/a86a8070.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/a86a8070.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:28	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:30%20GMT	https://schoolable.wixsite.com/schoolgames/65997748.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/65997748.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:28	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:30%20GMT	https://schoolable.wixsite.com/schoolgames/13eb5276.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/13eb5276.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:29	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:30%20GMT	https://schoolable.wixsite.com/schoolgames/2978359e.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/2978359e.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:29	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:30%20GMT	https://schoolable.wixsite.com/schoolgames/4b1f6567.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/4b1f6567.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:29	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:31%20GMT	https://schoolable.wixsite.com/schoolgames/4e6fba8d.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/4e6fba8d.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:29	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:31%20GMT	https://schoolable.wixsite.com/schoolgames/883064bf.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/883064bf.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:31%20GMT	https://schoolable.wixsite.com/schoolgames/55fd4990.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/55fd4990.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:31%20GMT	https://schoolable.wixsite.com/schoolgames/882dfccd.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/882dfccd.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:32%20GMT	https://schoolable.wixsite.com/schoolgames/70efe3c5.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/70efe3c5.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:32%20GMT	https://schoolable.wixsite.com/schoolgames/6d011635.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/6d011635.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:31	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:32%20GMT	https://schoolable.wixsite.com/schoolgames/af38aead.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/af38aead.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:31	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:32%20GMT	https://schoolable.wixsite.com/schoolgames/39cfb47d.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/39cfb47d.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:31	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:33%20GMT	https://schoolable.wixsite.com/schoolgames/1a1f2ab9.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/1a1f2ab9.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:31	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:33%20GMT	https://schoolable.wixsite.com/schoolgames/5ed4e092.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/5ed4e092.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:32	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:33%20GMT	https://schoolable.wixsite.com/schoolgames/75512b1a.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/75512b1a.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:32	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:33%20GMT	https://schoolable.wixsite.com/schoolgames/2a38244f.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/2a38244f.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:32	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:33%20GMT	https://schoolable.wixsite.com/schoolgames/837e8139.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/837e8139.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:32	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:34%20GMT	https://schoolable.wixsite.com/schoolgames/f8ec65c6.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/f8ec65c6.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:33	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:34%20GMT	https://schoolable.wixsite.com/schoolgames/913e0517.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/913e0517.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:33	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:34%20GMT	https://schoolable.wixsite.com/schoolgames/2ce475e3.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/2ce475e3.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:33	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:35%20GMT	https://schoolable.wixsite.com/schoolgames/96f4b814.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/96f4b814.min.cb.delayed	(from https://schoolable.wixsite.com/schoolgames/)
07:05:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:35%20GMT	https://schoolable.wixsite.com/schoolgames/efcd8729.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/efcd8729.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:35%20GMT	https://schoolable.wixsite.com/schoolgames/0ebb4539.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/0ebb4539.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:35%20GMT	https://schoolable.wixsite.com/schoolgames/c9371416.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/c9371416.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:36%20GMT	https://schoolable.wixsite.com/schoolgames/84fca3f0.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/84fca3f0.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:36%20GMT	https://schoolable.wixsite.com/schoolgames/44b60e9d.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/44b60e9d.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:35	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:36%20GMT	https://schoolable.wixsite.com/schoolgames/48e483a5.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/48e483a5.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:35	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:37%20GMT	https://schoolable.wixsite.com/schoolgames/100a01ba.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/100a01ba.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:35	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:37%20GMT	https://schoolable.wixsite.com/schoolgames/dba31346.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/dba31346.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:37%20GMT	https://schoolable.wixsite.com/schoolgames/5a61fee8.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/5a61fee8.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:37%20GMT	https://schoolable.wixsite.com/schoolgames/6010b816.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/6010b816.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:38%20GMT	https://schoolable.wixsite.com/schoolgames/99e9084d.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/99e9084d.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:38%20GMT	https://schoolable.wixsite.com/schoolgames/39cdb6e7.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/39cdb6e7.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:38%20GMT	https://schoolable.wixsite.com/schoolgames/98f5e34d.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/98f5e34d.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:38%20GMT	https://schoolable.wixsite.com/schoolgames/4bd62377.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/4bd62377.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:39%20GMT	https://schoolable.wixsite.com/schoolgames/f6b4449f.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/f6b4449f.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:39%20GMT	https://schoolable.wixsite.com/schoolgames/692d3cfd.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/692d3cfd.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:39%20GMT	https://schoolable.wixsite.com/schoolgames/dda10bbb.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/dda10bbb.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:39%20GMT	https://schoolable.wixsite.com/schoolgames/826aa068.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/826aa068.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:40%20GMT	https://schoolable.wixsite.com/schoolgames/71561e01.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/71561e01.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:40%20GMT	https://schoolable.wixsite.com/schoolgames/2aa93db9.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/2aa93db9.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:40%20GMT	https://schoolable.wixsite.com/schoolgames/ac1f0c83.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/ac1f0c83.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:40%20GMT	https://schoolable.wixsite.com/schoolgames/3fc3aa14.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/3fc3aa14.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:41%20GMT	https://schoolable.wixsite.com/schoolgames/eed9660c.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/eed9660c.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:41%20GMT	https://schoolable.wixsite.com/schoolgames/e98ddd9c.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/e98ddd9c.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:41%20GMT	https://schoolable.wixsite.com/schoolgames/9f54505f.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/9f54505f.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:41%20GMT	https://schoolable.wixsite.com/schoolgames/82a3c6bd.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/82a3c6bd.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:42%20GMT	https://schoolable.wixsite.com/schoolgames/959e5e9e.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/959e5e9e.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:42%20GMT	https://schoolable.wixsite.com/schoolgames/c6933345.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/c6933345.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:42%20GMT	https://schoolable.wixsite.com/schoolgames/7ac66a81.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/7ac66a81.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:43%20GMT	https://schoolable.wixsite.com/schoolgames/7f6e9aff.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/7f6e9aff.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:43%20GMT	https://schoolable.wixsite.com/schoolgames/7197ceeb.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/7197ceeb.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:43%20GMT	https://schoolable.wixsite.com/schoolgames/4d761874.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/4d761874.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:43%20GMT	https://schoolable.wixsite.com/schoolgames/57ee110f.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/57ee110f.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:44%20GMT	https://schoolable.wixsite.com/schoolgames/723e4fed.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/723e4fed.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:44%20GMT	https://schoolable.wixsite.com/schoolgames/7d0d5475.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/7d0d5475.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:44%20GMT	https://schoolable.wixsite.com/schoolgames/d9e9ecf4.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/d9e9ecf4.min.css	(from https://schoolable.wixsite.com/schoolgames/)
07:05:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2015:05:44%20GMT	https://schoolable.wixsite.com/schoolgames/4d71157d.min.css	C:/My%20Web%20Sites/schoolgames/schoolable.wixsite.com/schoolgames/4d71157d.min.css	(from https://schoolable.wixsite.com/schoolgames/)
